id_solicitacao,assunto,tipo_solicitacao,cliente,categoria,subcategoria,produto,equipe_solicitante,equipe_proprietaria,status,dt_criacao,dt_fechamento,prazo_resolucao,priorizacao,severidade,descrição,subproduto,conclusao,pontos_de_melhoria
277794,BRADESCO | Aplicação da negativa - 158 codigo prestador na operadora NAO existe - #103148,Incidente,BRADESCO,Ocorrência,Falha Sistêmica,AUTORIZE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,04/13/2021 13:54,04/23/2021 09:14,16/04/2021 13:54,0,3,"DIAGNÓSTICO: Aplicação da regra 158 - \r\n \r\nAÇÃO: Conforme análise, na primeira tentativa do prestador a solicitação de senha foi gerada no código centralizado, quando deveria ter sido solicitada através do centralizador.\r\nCinco minutos depois o prestador solicitou novamente e a senha foi liberada, c",AUTORIZE - NEGATIVAS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
277805,CABESP | Demonstrativo de Pagamento Indisponível,Incidente,CABESP,Ocorrência,Erro Conhecido,FATURE PREMIUM,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,04/13/2021 15:22,04/19/2021 08:28,16/04/2021 15:22,0,3,"DIAGNÓSTICO: Arquivo não disponível para o prestador.\r\n \r\nAÇÃO: Arquivo reprocessado com sucesso e disponibilizado para o prestador.\r\n \r\nCAUSA: Conforme análise do status do arquivo em banco, o arquivo não apresentou processamento com sucesso (1) na data do envio pela operadora, havendo necessidade",FATURE PREMIUM - DEMONSTRATIVOS,TRATATIVA MIDDLEWARE,0
277818,ERRO NA APLICAÇÃO | Acesso + Serviços - H9J,Incidente,CABESP,Ocorrência,Divergência de Funcionalidade,FATURE PREMIUM,BACKOFFICE PRESTADORES,Suporte Aplicação (Middleware),Fechado,04/13/2021 16:20,04/14/2021 08:36,16/04/2021 16:20,0,3,DIAGNÓSTICO: Impossibilidade de reprodução do erro.\r\n \r\nAÇÃO: Realizamos a reprodução do cenário mencionado no perfil do prestador e não identificamos inconsistências.\r\n \r\nCAUSA: Possível instabilidade momentânea.,FATURE PREMIUM - PORTAL,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
277874,Afresp e CABESP | Demonstrativos_Status Processando,Incidente,CABESP,Ocorrência,Falha Processo Batch,FATURE PREMIUM,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,04/14/2021 08:38,04/14/2021 13:47,19/04/2021 08:38,0,3,DIAGNÓSTICO: Arquivos na pasta PROCESSANDO.\r\n \r\nAÇÃO: Acionada equipe Linux e serviços na Olites restartados.\r\nProcessamento reiniciado.\r\n \r\nCAUSA: Instabilidade no serviço de Processamento.,FATURE PREMIUM - DEMONSTRATIVOS,TRATATIVA MIDDLEWARE,0
277924,Fwd: critica recurso de glosa.,Incidente,BRADESCO,Ocorrência,Erro Conhecido,FATURE PREMIUM,BACKOFFICE PRESTADORES,Suporte Aplicação (Middleware),Fechado,04/14/2021 11:58,04/14/2021 13:55,19/04/2021 11:58,0,3,"DIAGNÓSTICO : Aplicação da regra 67.\r\n \r\nAÇÃO: Conforme informado via chat, temos uma correção em andamento no chamado 273347.\r\nSolicitante copiada no e-mail para a P.O. da squad Baba Yaga.\r\n \r\nCAUSA: Regra aplicada indevidamente.",FATURE PREMIUM - RECURSO DE GLOSA,TRATATIVA MIDDLEWARE,0
277929,Erro de acesso no autorizador Orizon,Requisição de Serviço,ORIZON,Consultoria sobre Funcionalidades,Validação de funcionalidade,AUTORIZE,BACKOFFICE PRESTADORES,Suporte Aplicação (Middleware),Fechado,04/14/2021 12:16,04/19/2021 14:23,19/04/2021 12:16,0,3,"DIAGNÓSTICO: Impossibilidade de reprodução do erro.\r\n \r\nAÇÃO: Não foi possível abrir o anexo para visualizar o relato.\r\n \r\nEm março/2021, foi identificada mensagem de simultâneidade quando havia apenas um prestador logado.\r\nGeramos a demanda Octane (33075), para atuação da equipe de desenolvimento e",AUTORIZE - FUNCIONALIDADES DO PRODUTO ,AJUSTE DEV,0
277972,67 -recurso de glosas | 57.507.402.0001-02| SOC PORT BENEF.SANTO ANDRE,Incidente,BRADESCO,Ocorrência,Falha Sistêmica,FATURE PREMIUM,BACKOFFICE PRESTADORES,Suporte Aplicação (Middleware),Fechado,04/14/2021 14:37,04/14/2021 16:56,19/04/2021 14:37,0,3,"DIAGNÓSTICO : Aplicação da regra 67.\r\n \r\nAÇÃO: Conforme informado via chat, temos uma correção em andamento no chamado 273347.\r\nSolicitante copiada no e-mail para a P.O. da squad Baba Yaga.\r\n \r\nCAUSA: Regra aplicada indevidamente.",FATURE PREMIUM - RECURSO DE GLOSA,AJUSTE DEV,0
277979,BRADESCO | Centralização - OMNI 755218,Requisição de Serviço,BRADESCO,Solicitação de Informação,Dados de Tabelas,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,04/14/2021 15:01,04/15/2021 22:00,19/04/2021 15:01,0,3,Conforme abaixo pode se verificar que no momento da execução da centralização o prestador não possui o tipo 4 registrado.\r\n \r\nRegistrado: T1:  | T2: 0000172928 | T9: \r\nSaida do sistema: Exportar para o tipo: 2. \r\nExportação: \r\n048892728 | E 4 | Centralizado De: 0000172928 - Para: 0000172928\r\n0488927,FATURE - REGRAS,TRATATIVA MIDDLEWARE,0
277980,SGO_Erro ao colocar o E-mail perfil Operadora,Incidente,HOSPITAU,Ocorrência,Divergência de Funcionalidade,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,04/14/2021 15:04,04/14/2021 16:53,19/04/2021 15:04,0,3,DIAGNÓSTICO: Inclusão de e-mail operadora.\r\n \r\nAÇÃO: Realizada inclusão normalmente.\r\n \r\nCAUSA: Não identificada.,FATURE - SGO,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
277999,Negativa Autorize Bradesco N-40 Beneficiário não cadastro,Incidente,BRADESCO,Ocorrência,Divergência de Funcionalidade,AUTORIZE,BACKOFFICE PRESTADORES,Suporte Aplicação (Middleware),Fechado,04/14/2021 16:39,05/11/2021 14:49,19/04/2021 16:39,0,3,"DIAGNÓSTICO: Aplicação da Negativa 40 - Beneficiário não cadastrado.\r\n \r\nAÇÃO: O prestador abaixo solicitou uma execução de procedimento via webservice e recebeu a negativa “N40 - Beneficiário não cadastro”.\r\nAo analisarmos o Debug da transação enviada, identificamos que o beneficiário apresentado é",AUTORIZE - NEGATIVAS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
278001,Fwd: Crítica 67 - Módulo de Glosa,Incidente,BRADESCO,Ocorrência,Falha Sistêmica,FATURE PREMIUM,BPO,Suporte Aplicação (Middleware),Fechado,04/14/2021 16:49,04/15/2021 09:31,19/04/2021 16:49,0,3,DIAGNÓSTICO: Aplicação da regra 67\r\n \r\nAÇÃO: Existe uma correção em andamento na squad Baba Yaga.\r\nChamado Original (273347)\r\nSolicitante informada via chat e acrescentada no e-mail para acompanhamento.\r\n \r\nCAUSA: Regra aplicada indevidamente.,FATURE PREMIUM - RECURSO DE GLOSA,AJUSTE DEV,0
278004,BRADESCO | Aplicação da regra 847 - Faturamento de fisioterapia não autorizado - OMNI,Requisição de Serviço,BRADESCO,Solicitação de Informação,Dados de Tabelas,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,04/14/2021 17:25,04/15/2021 20:51,19/04/2021 17:25,0,3,"Lote........: 78269409       \r\nMatricula...: 0000706248\r\n \r\nCarteirinha Procedimento\r\n---------------- --------------------\r\n772878003638015 50000160\r\n \r\nRegra aplicada corretamente. Cobranças já foram efetuadas nos lotes: 72044103, 75678934, 75685491, 75940474, 76532349, 78740300\r\n \r\nAparentemente",FATURE - REGRAS,TRATATIVA MIDDLEWARE,0
278008,BRADESCO | Aplicação da regra 847 - Faturamento de fisioterapia não autorizado - OMNI 798649,Requisição de Serviço,BRADESCO,Solicitação de Informação,Dados de Tabelas,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,04/14/2021 17:34,04/15/2021 21:01,19/04/2021 17:34,0,3,"Lote........: 78367284       \r\nMatricula...: 0000276243\r\n \r\n \r\nCobranças já foram efetuadas nos lotes: 78945772,78946140,78946423,78946656,78946984,78947558,78950619,78950706\r\n \r\nNa verdade esses lotes foram enviados depois da aplicação da regra, após prestador enviar dados corretamente a regra não",FATURE - REGRAS,TRATATIVA MIDDLEWARE,0
278010,BRADESCO | Aplicação da regra 847 - Faturamento de fisioterapia não autorizado - OMNI 829007,Requisição de Serviço,BRADESCO,Solicitação de Informação,Dados de Tabelas,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,04/14/2021 17:51,04/15/2021 21:12,19/04/2021 17:51,0,3,"Lote........: 78709515\r\nMatricula...: 0000641049\r\n \r\nCobranças já foram efetuadas nos lotes: 69363075,70016204,70198266,70452192,71129496,72126861,72271140,74442525,74986452,75153444,75509656,75676967,75783414,76431064,76762214,77135367,77167486,77453919,77600538,77812629,77960331,78237936,79173064,",FATURE - REGRAS,TRATATIVA MIDDLEWARE,0
278015,"CASSI_Andréa - Negativa 1538 - Item autorizado, alteração de status não permitida_2",Incidente,CASSI,Ocorrência,Falha Sistêmica,AUTORIZE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,04/14/2021 20:22,04/20/2021 09:54,20/04/2021 08:00,0,3,"DIAGNÓSTICO: Transações autorizadas.\r\n \r\nAÇÃO: Não realizamos ações neste chamado, visto que todas as transações estão Autorizadas.\r\n \r\nGuia prestador 201247330 - Transação de conclusão de auditoria(202321636), autorizada.\r\nGuia prestador 199160156 - Transação de conclusão de auditoria(199271282), a",AUTORIZE - NEGATIVAS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
278029,Envio de faturamento MEU DOUTOR | 80101020244,Incidente,BRADESCO,Ocorrência,Divergência de Funcionalidade,FATURE,BACKOFFICE PRESTADORES,Suporte Aplicação (Middleware),Fechado,04/15/2021 08:13,04/15/2021 21:42,28/04/2021 15:01,0,3,"DIAGNÓSTICO: Sistema OK.\r\n \r\nAÇÃO:\r\nNenhuma.\r\n \r\nCAUSA:\r\n \r\nprotocolo 79388073\r\nMatricula informada no executante não localizada na CRD da Bradesco, conforme regra.\r\n \r\n(2224) 15:48:21 [140525738362624] ** rule_1162  ----------- [00:00:00.002139]\r\n(2224) 15:48:21 [140525738362624] |>  Given [ true ]",FATURE - REGRAS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
278039,CABESP | Demonstrativos_Não Processados,Incidente,CABESP,Ocorrência,Falha Sistêmica,FATURE PREMIUM,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,04/15/2021 08:36,04/19/2021 08:27,20/04/2021 08:36,0,3,DIAGNÓSTICO: Arquivos não processados. \r\n \r\nAÇÃO: Realizada ação junto as equipes (DEV/ BI/INFRA) e situação normalizada.\r\nServiço alterado para a Altea03.\r\n \r\nCAUSA: Erro de credenciais para movimentação e processamento dos arquivos.,FATURE PREMIUM - DEMONSTRATIVOS,AJUSTE DEV,0
278052,Fwd: Lote rejeitado - Crítica 10017,Incidente,ORIZON,Ocorrência,Falha Sistêmica,FATURE,BPO,Suporte Aplicação (Middleware),Fechado,04/15/2021 09:51,04/15/2021 21:44,20/04/2021 09:51,0,3,"DIAGNÓSTICO: Lotes apresentando crítica 10017\r\n \r\nAÇÃO:\r\nRestart do POD do OpenShift.\r\nApós restart, sistema operou normalmente.\r\n \r\nCAUSA:\r\nInstabilidade sistêmica no OpenShift.",FATURE - REGRAS,TRATATIVA MIDDLEWARE,0
278060,10017 Falha no envio da plataforma web | FATURE | BRADESCO SAUDE,Incidente,BRADESCO,Ocorrência,Falha Sistêmica,FATURE,BACKOFFICE PRESTADORES,Suporte Aplicação (Middleware),Fechado,04/15/2021 10:16,04/15/2021 21:47,20/04/2021 10:16,0,3,"DIAGNÓSTICO: \r\nLotes apresentando crítica 10017\r\n \r\nAÇÃO:\r\nRestart do POD do OpenShift.\r\nApós restart, sistema operou normalmente.\r\n \r\nCAUSA:\r\nInstabilidade sistêmica no OpenShift.",FATURE - PORTAL,TRATATIVA MIDDLEWARE,0
278064,BRADESCO | Aplicação da regra 847 - Faturamento de fisioterapia não autorizado - OMNI 793571,Requisição de Serviço,BRADESCO,Solicitação de Informação,Dados de Tabelas,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,04/15/2021 10:25,04/15/2021 20:39,20/04/2021 10:25,0,3,"Lote........: 78269409       \r\nMatricula...: 0000706248\r\n \r\nCarteirinha Procedimento\r\n---------------- --------------------\r\n772878003638015 50000160\r\n \r\nRegra aplicada corretamente. Cobranças já foram efetuadas nos lotes: 72044103, 75678934, 75685491, 75940474, 76532349, 78740300\r\n \r\nAparentemente",FATURE - REGRAS,TRATATIVA MIDDLEWARE,0
278066,BRADESCO | Aplicação da regra 847 - Faturamento de fisioterapia não autorizado - OMNI 803698,Requisição de Serviço,BRADESCO,Solicitação de Informação,Dados de Tabelas,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,04/15/2021 10:26,04/15/2021 20:34,20/04/2021 10:26,0,3,"Lote........: 78445721       \r\nMatricula...: 0000625442\r\n \r\nRegra aplicada corretamente. Cobranças já foram efetuadas nos lotes: 64201217,65259180,65821429,66574561,66695710,67752839,68737807,70105953,70410232,70930570,71181854,71889479,71890499,72525944,72724086,73088223,73664154,74265613,75197385,",FATURE - REGRAS,TRATATIVA MIDDLEWARE,0
278067,BRADESCO | Aplicação da regra 847 - Faturamento de fisioterapia não autorizado - OMNI 819483,Requisição de Serviço,BRADESCO,Solicitação de Informação,Dados de Tabelas,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,04/15/2021 10:32,04/15/2021 20:15,20/04/2021 10:32,0,3,"Lote........: 78527886       \r\nMatricula...: 0000405140\r\n \r\nCarteirinha Procedimento\r\n----------------- --------------------\r\n774702004758000 20103492\r\n \r\nRegra aplicada corretamente. Cobranças já foram efetuadas nos lotes: 75849918, 75956220, 75956318, 77871073",FATURE - REGRAS,TRATATIVA MIDDLEWARE,0
278068,BRADESCO | Aplicação da regra 847 - Faturamento de fisioterapia não autorizado - OMNI 825666,Requisição de Serviço,BRADESCO,Solicitação de Informação,Dados de Tabelas,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,04/15/2021 10:33,04/15/2021 20:09,20/04/2021 10:33,0,3,Lote........: 78650696      \r\nMatricula...: 0000682845\r\n \r\nCarteirinha Procedimento\r\n---------------- --------------------\r\n863890700019023 20103492\r\n \r\n \r\nRegra aplicada corretamente.\r\nSolicitamos sempre checar o extrato antes de abrir um chamado.,FATURE - REGRAS,TRATATIVA MIDDLEWARE,0
278069,BRADESCO | Aplicação da regra 847 - Faturamento de fisioterapia não autorizado - OMNI 831790,Requisição de Serviço,BRADESCO,Solicitação de Informação,Dados de Tabelas,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,04/15/2021 10:36,04/15/2021 20:04,20/04/2021 10:36,0,3,Lote........: 78739982      \r\nMatricula...: 0000746541\r\n \r\nCarteirinha Procedimento\r\n---------------- --------------------\r\n852930300019006 20103115\r\n852930300019006 50000144\r\n855667300019016 50000446\r\n960015495539031 50000144\r\n960015495539031 50000446\r\n \r\nRegra aplicada INcorretamente. \r\nFalha na s,FATURE - REGRAS,TRATATIVA MIDDLEWARE,0
278073,BRADESCO | Aplicação da regra 847 - Faturamento de fisioterapia não autorizado - OMNI 849209,Requisição de Serviço,BRADESCO,Solicitação de Informação,Dados de Tabelas,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,04/15/2021 10:48,04/15/2021 19:47,20/04/2021 10:48,0,3,"Lote........: 78908047      \r\nMatricula...: 0000639141\r\n \r\nCarteirinha Procedimento\r\n----------------  --------------------\r\n772155008222033 20103484\r\n \r\nRegra aplicada corretamente. Cobranças já foram efetuadas nos lotes: 71429148, 71916653, 73560270, 75023721, 76680100, 77271012, 78082136",FATURE - REGRAS,TRATATIVA MIDDLEWARE,0
278106,OCORRÊNCIA DE  UPLOAD DE IMAGENS,Incidente,BRADESCO,Ocorrência,Falha Sistêmica,BPO,BPO,Suporte Aplicação (Middleware),Fechado,04/15/2021 14:48,04/15/2021 19:39,20/04/2021 14:48,0,3,DIAGNÓSTICO: Lotes sendo encaminhados para Ocorrencia.\r\n \r\nAÇÃO:\r\nNenhuma.\r\n \r\nCAUSA:\r\nInstabilidade / Oscilação servidor Lacock.\r\nBasta tratar os lotes em ocorrência e eles serão processados normalmente.,BPO - BRADESCO,TRATATIVA MIDDLEWARE,0
278116,Fwd: FATURE PREMIUM |Arquivos de Demonstrativos não processados,Incidente,ORIZON,Ocorrência,Divergência de Funcionalidade,FATURE PREMIUM,ALARMES AUTOMÁTICOS,Suporte Aplicação (Middleware),Fechado,04/15/2021 15:36,04/19/2021 08:16,20/04/2021 15:36,0,3,DIAGNÓSTICO: Arquivos não processados. \r\n \r\nAÇÃO: Realizada ação junto as equipes (DEV/ BI/INFRA) e situação normalizada.\r\nServiço alterado para a Altea03.\r\n \r\nCAUSA: Erro de credenciais.,FATURE PREMIUM - DEMONSTRATIVOS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
278137,XML de retorno do Autorize Life - Solicitação de Status,Requisição de Serviço,LIFE EMPRESARIAL,Solicitação de Informação,Solicitação de XML (Envio/Roteamento),AUTORIZE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,04/15/2021 18:55,04/16/2021 12:49,21/04/2021 08:00,0,3,"DIAGNÓSTICO: Solicitação de xml.\r\n \r\nAÇÃO: Xml´s localizados e encaminhados ao solicitante, também anexo a este chamado (ferramenta cherwell).\r\n \r\nCAUSA: Analise interna.",AUTORIZE - CONSULTADB/LOG/XML,TRATATIVA MIDDLEWARE,0
278138,CASSI_Regras de Senha_Prestadores com status ignorar,Requisição de Serviço,CASSI,Consultoria sobre Funcionalidades,Dúvida sobre funcionalidade,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,04/15/2021 19:01,04/16/2021 08:57,27/04/2021 08:00,0,3,"DIAGNÓSTICO: Solicitação de geração de relatório.\r\n \r\nAÇÃO: Não temos ação neste chamado, por favor acionar as áreas de BI ou Lean para atendimento da solicitação. \r\n \r\nCAUSA: Solicitação não atendida pela área de suporte aplicação.",FATURE - REGRAS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
278178,Teste Orizon Bradesco,Incidente,BRADESCO,Ocorrência,Divergência de Funcionalidade,FATURE,BACKOFFICE PRESTADORES,Suporte Aplicação (Middleware),Fechado,04/16/2021 10:48,04/19/2021 08:12,21/04/2021 10:48,0,3,Diagnostico:\r\n • Sistema OK.\r\n \r\nAção:\r\n • Nenhuma.\r\n \r\nCausa:\r\n • Prestador não habilitado. Checar com credenciamento.\r\n \r\nSugestão:\r\n • Verificar junto a Equipe documentação sobre Regras do Autorize.,FATURE - REGRAS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
278214,Critica 750,Incidente,BRADESCO,Ocorrência,Divergência de Funcionalidade,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,04/16/2021 14:46,04/17/2021 16:50,21/04/2021 14:46,0,3,"DIAGNÓSTICO: \r\n • Sistema ok\r\n \r\nAÇÃO:\r\n • Nehuma \r\n \r\nCAUSA:\r\nRegra foi aplicada corretamente, porém, estava para Ignorar.\r\n \r\n<motivoGlosa><COMPLEMENTO>Cobranca complementar ja efetuada para o periodo informado. N. Protocolo: 76133203. Guia N.: 4173038</COMPLEMENTO><RULE>750</RULE></motivoGlosa>",FATURE - REGRAS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
278218,CABESP | Aplicação da regra 446_Senha 21784701,Incidente,CABESP,Ocorrência,Divergência de Funcionalidade,AUTORIZE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,04/16/2021 15:09,04/19/2021 09:42,21/04/2021 15:09,0,3,"DIAGNÓSTICO: Negativa de atendimento - Regra 446 Quantidade sessoes excedido para a Cabesp\r\n \r\nAÇÃO: Conforme análise do XML de retorno da Operadora, foram encaminhadas tres informações (Quantidade (0) zero e quantidade (10) dez, sendo que o autorizador acata sempre a primeira encaminhada, conforme",AUTORIZE - NEGATIVAS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
278222,ERRO NA APLICAÇÃO AO SOLICITAR DEMONSTRATIVO - HOSPITAL NOVE DE JULHO,Incidente,CABESP,Ocorrência,Falha Sistêmica,FATURE PREMIUM,BACKOFFICE PRESTADORES,Suporte Aplicação (Middleware),Fechado,04/16/2021 15:16,04/16/2021 15:21,27/04/2021 09:22,0,3,"DIAGNÓSTICO: Erro ao abrir o módulo de glosas devido alto volume de demonstrativos no diretório.\r\n \r\nAÇÃO: Gerada demanda para Infra criar rotina de movimentação de pasta, afim de que o problema seja sanado. Chamado 277962.\r\nImplantada rotina para movimentação de pastas em 22/04/2021 pela equipe de",FATURE PREMIUM - DEMONSTRATIVOS,TRATATIVA MIDDLEWARE,0
278342,Seguros Unimed_Arquivo com erro_Atualização de Certificado,Incidente,SEGUROS UNIMED,Ocorrência,Divergência de Funcionalidade,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,04/19/2021 08:36,04/19/2021 10:03,22/04/2021 08:36,0,3,"DIAGNÓSTICO: Erro de TimeOut na entrega dos arquivos xmls.\r\n \r\nAÇÃO: Não houve ação manual, a entrega está ocorrendo normalmente.\r\n \r\nCAUSA: Timeout.",EM ANALISE,TRATATIVA MIDDLEWARE,0
278353,Fwd: Erro/crítica desconhecida - Conexa Saúde,Incidente,AFRESP,Ocorrência,Divergência de Funcionalidade,FATURE,BACKOFFICE PRESTADORES,Suporte Aplicação (Middleware),Fechado,04/19/2021 09:36,04/19/2021 13:34,22/04/2021 09:36,0,3,"DIAGNÓSTICO: Lotes localizados.\r\n \r\nAÇÃO: Conforme análise e print encaminhado para a solicitante, os lotes foram localizados no perfil do beneficiário.\r\n \r\nCAUSA: Nenhuma.",FATURE - REGRAS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
278359,Fwd: Crítica 1155 - Operadora Cassi,Incidente,CASSI,Ocorrência,Divergência de Funcionalidade,FATURE,BPO,Suporte Aplicação (Middleware),Fechado,04/19/2021 10:12,04/20/2021 15:45,22/04/2021 10:12,0,3,"DIAGNÓSTICO: Sistema Orizon OK.\r\n \r\nAÇÃO:\r\nCCO entrou em contato com Operadora.\r\n \r\nCAUSA:\r\nFalha VPN direta entre Orizon e Cassi.\r\nCom auxílio da Equipe de TI da Operadora, VPN restabelecida.\r\nSistema normalizado.",FATURE - REGRAS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
